date,state,cases,deaths,cases_per_capita,deaths_per_capita,state_population
2020-02-11,Massachusetts,1,0,0.0,0.0,6892503
2020-02-11,Washington,1,0,0.0,0.0,7614893
2020-02-11,Wisconsin,1,0,0.0,0.0,5822434
2020-02-12,Arizona,1,0,0.0,0.0,7278717
2020-02-12,California,7,0,0.0,0.0,39512223
2020-02-12,Illinois,2,0,0.0,0.0,12671821
2020-02-12,Massachusetts,1,0,0.0,0.0,6892503
2020-02-12,Texas,1,0,0.0,0.0,28995881
2020-02-12,Washington,1,0,0.0,0.0,7614893
2020-02-12,Wisconsin,1,0,0.0,0.0,5822434
2020-02-13,Arizona,1,0,0.0,0.0,7278717
2020-02-13,California,7,0,0.0,0.0,39512223
2020-02-13,Illinois,2,0,0.0,0.0,12671821
2020-02-13,Massachusetts,1,0,0.0,0.0,6892503
2020-02-13,Texas,2,0,0.0,0.0,28995881
2020-02-13,Washington,1,0,0.0,0.0,7614893
2020-02-13,Wisconsin,1,0,0.0,0.0,5822434
2020-02-14,Arizona,1,0,0.0,0.0,7278717
2020-02-14,California,7,0,0.0,0.0,39512223
2020-02-14,Illinois,2,0,0.0,0.0,12671821
2020-02-14,Massachusetts,1,0,0.0,0.0,6892503
2020-02-14,Texas,2,0,0.0,0.0,28995881
2020-02-14,Washington,1,0,0.0,0.0,7614893
2020-02-14,Wisconsin,1,0,0.0,0.0,5822434
2020-02-15,Arizona,1,0,0.0,0.0,7278717
2020-02-15,California,7,0,0.0,0.0,39512223
2020-02-15,Illinois,2,0,0.0,0.0,12671821
2020-02-15,Massachusetts,1,0,0.0,0.0,6892503
2020-02-15,Texas,2,0,0.0,0.0,28995881
2020-02-15,Washington,1,0,0.0,0.0,7614893
2020-02-15,Wisconsin,1,0,0.0,0.0,5822434
2020-02-16,Arizona,1,0,0.0,0.0,7278717
2020-02-16,California,7,0,0.0,0.0,39512223
2020-02-16,Illinois,2,0,0.0,0.0,12671821
2020-02-16,Massachusetts,1,0,0.0,0.0,6892503
2020-02-16,Texas,2,0,0.0,0.0,28995881
2020-02-16,Washington,1,0,0.0,0.0,7614893
2020-02-16,Wisconsin,1,0,0.0,0.0,5822434
2020-02-17,Arizona,1,0,0.0,0.0,7278717
2020-02-17,California,7,0,0.0,0.0,39512223
2020-02-17,Illinois,2,0,0.0,0.0,12671821
2020-02-17,Massachusetts,1,0,0.0,0.0,6892503
2020-02-17,Nebraska,10,0,0.5,0.0,1934408
2020-02-17,Texas,2,0,0.0,0.0,28995881
2020-02-17,Washington,1,0,0.0,0.0,7614893
2020-02-17,Wisconsin,1,0,0.0,0.0,5822434
2020-02-18,Arizona,1,0,0.0,0.0,7278717
2020-02-18,California,7,0,0.0,0.0,39512223
2020-02-18,Illinois,2,0,0.0,0.0,12671821
2020-02-18,Massachusetts,1,0,0.0,0.0,6892503
2020-02-18,Nebraska,10,0,0.5,0.0,1934408
2020-02-18,Texas,2,0,0.0,0.0,28995881
2020-02-18,Washington,1,0,0.0,0.0,7614893
2020-02-18,Wisconsin,1,0,0.0,0.0,5822434
2020-02-19,Arizona,1,0,0.0,0.0,7278717
2020-02-19,California,7,0,0.0,0.0,39512223
2020-02-19,Illinois,2,0,0.0,0.0,12671821
2020-02-19,Massachusetts,1,0,0.0,0.0,6892503
2020-02-19,Nebraska,10,0,0.5,0.0,1934408
2020-02-19,Texas,2,0,0.0,0.0,28995881
2020-02-19,Washington,1,0,0.0,0.0,7614893
2020-02-19,Wisconsin,1,0,0.0,0.0,5822434
2020-02-20,Arizona,1,0,0.0,0.0,7278717
2020-02-20,California,8,0,0.0,0.0,39512223
2020-02-20,Illinois,2,0,0.0,0.0,12671821
2020-02-20,Massachusetts,1,0,0.0,0.0,6892503
2020-02-20,Nebraska,11,0,0.6,0.0,1934408
2020-02-20,Texas,2,0,0.0,0.0,28995881
2020-02-20,Washington,1,0,0.0,0.0,7614893
2020-02-20,Wisconsin,1,0,0.0,0.0,5822434
2020-02-21,Arizona,1,0,0.0,0.0,7278717
2020-02-21,California,9,0,0.0,0.0,39512223
2020-02-21,Illinois,2,0,0.0,0.0,12671821
2020-02-21,Massachusetts,1,0,0.0,0.0,6892503
2020-02-21,Nebraska,11,0,0.6,0.0,1934408
2020-02-21,Texas,4,0,0.0,0.0,28995881
2020-02-21,Washington,1,0,0.0,0.0,7614893
2020-02-21,Wisconsin,1,0,0.0,0.0,5822434
2020-02-22,Arizona,1,0,0.0,0.0,7278717
2020-02-22,California,9,0,0.0,0.0,39512223
2020-02-22,Illinois,2,0,0.0,0.0,12671821
2020-02-22,Massachusetts,1,0,0.0,0.0,6892503
2020-02-22,Nebraska,11,0,0.6,0.0,1934408
2020-02-22,Texas,4,0,0.0,0.0,28995881
2020-02-22,Washington,1,0,0.0,0.0,7614893
2020-02-22,Wisconsin,1,0,0.0,0.0,5822434
2020-02-23,Arizona,1,0,0.0,0.0,7278717
2020-02-23,California,9,0,0.0,0.0,39512223
2020-02-23,Illinois,2,0,0.0,0.0,12671821
2020-02-23,Massachusetts,1,0,0.0,0.0,6892503
2020-02-23,Nebraska,11,0,0.6,0.0,1934408
2020-02-23,Texas,4,0,0.0,0.0,28995881
2020-02-23,Washington,1,0,0.0,0.0,7614893
2020-02-23,Wisconsin,1,0,0.0,0.0,5822434
2020-02-24,Arizona,1,0,0.0,0.0,7278717
2020-02-24,California,11,0,0.0,0.0,39512223
2020-02-24,Illinois,2,0,0.0,0.0,12671821
2020-02-24,Massachusetts,1,0,0.0,0.0,6892503
2020-02-24,Nebraska,12,0,0.6,0.0,1934408
2020-02-24,Texas,10,0,0.0,0.0,28995881
2020-02-24,Washington,5,0,0.1,0.0,7614893
2020-02-24,Wisconsin,1,0,0.0,0.0,5822434
2020-02-25,Arizona,1,0,0.0,0.0,7278717
2020-02-25,California,11,0,0.0,0.0,39512223
2020-02-25,Illinois,2,0,0.0,0.0,12671821
2020-02-25,Massachusetts,1,0,0.0,0.0,6892503
2020-02-25,Nebraska,13,0,0.7,0.0,1934408
2020-02-25,Texas,10,0,0.0,0.0,28995881
2020-02-25,Utah,1,0,0.0,0.0,3205958
2020-02-25,Washington,5,0,0.1,0.0,7614893
2020-02-25,Wisconsin,1,0,0.0,0.0,5822434
2020-02-26,Arizona,1,0,0.0,0.0,7278717
2020-02-26,California,26,0,0.1,0.0,39512223
2020-02-26,Illinois,2,0,0.0,0.0,12671821
2020-02-26,Massachusetts,1,0,0.0,0.0,6892503
2020-02-26,Nebraska,13,0,0.7,0.0,1934408
2020-02-26,Texas,10,0,0.0,0.0,28995881
2020-02-26,Utah,1,0,0.0,0.0,3205958
2020-02-26,Washington,5,0,0.1,0.0,7614893
2020-02-26,Wisconsin,1,0,0.0,0.0,5822434
2020-02-27,Arizona,1,0,0.0,0.0,7278717
2020-02-27,California,26,0,0.1,0.0,39512223
2020-02-27,Illinois,2,0,0.0,0.0,12671821
2020-02-27,Massachusetts,1,0,0.0,0.0,6892503
2020-02-27,Nebraska,13,0,0.7,0.0,1934408
2020-02-27,Texas,10,0,0.0,0.0,28995881
2020-02-27,Utah,1,0,0.0,0.0,3205958
2020-02-27,Washington,5,0,0.1,0.0,7614893
2020-02-27,Wisconsin,1,0,0.0,0.0,5822434
2020-02-28,Arizona,1,0,0.0,0.0,7278717
2020-02-28,California,27,0,0.1,0.0,39512223
2020-02-28,Illinois,2,0,0.0,0.0,12671821
2020-02-28,Massachusetts,1,0,0.0,0.0,6892503
2020-02-28,Nebraska,13,0,0.7,0.0,1934408
2020-02-28,Oregon,1,0,0.0,0.0,4217737
2020-02-28,Texas,11,0,0.0,0.0,28995881
2020-02-28,Utah,1,0,0.0,0.0,3205958
2020-02-28,Washington,7,0,0.1,0.0,7614893
2020-02-28,Wisconsin,1,0,0.0,0.0,5822434
2020-02-29,Arizona,1,0,0.0,0.0,7278717
2020-02-29,California,28,0,0.1,0.0,39512223
2020-02-29,Illinois,3,0,0.0,0.0,12671821
2020-02-29,Massachusetts,1,0,0.0,0.0,6892503
2020-02-29,Nebraska,13,0,0.7,0.0,1934408
2020-02-29,Oregon,1,0,0.0,0.0,4217737
2020-02-29,Texas,11,0,0.0,0.0,28995881
2020-02-29,Utah,1,0,0.0,0.0,3205958
2020-02-29,Washington,10,1,0.1,0.0,7614893
2020-02-29,Wisconsin,1,0,0.0,0.0,5822434
2020-03-01,Arizona,1,0,0.0,0.0,7278717
2020-03-01,California,33,0,0.1,0.0,39512223
2020-03-01,Florida,2,0,0.0,0.0,21477737
2020-03-01,Illinois,3,0,0.0,0.0,12671821
2020-03-01,Massachusetts,1,0,0.0,0.0,6892503
2020-03-01,Nebraska,13,0,0.7,0.0,1934408
2020-03-01,New York,1,0,0.0,0.0,19453561
2020-03-01,Oregon,2,0,0.1,0.0,4217737
2020-03-01,Rhode Island,2,0,0.2,0.0,1059361
2020-03-01,Texas,11,0,0.0,0.0,28995881
2020-03-01,Utah,1,0,0.0,0.0,3205958
2020-03-01,Washington,17,3,0.2,0.0,7614893
2020-03-01,Wisconsin,1,0,0.0,0.0,5822434
2020-03-02,Arizona,1,0,0.0,0.0,7278717
2020-03-02,California,38,0,0.1,0.0,39512223
2020-03-02,Florida,2,0,0.0,0.0,21477737
2020-03-02,Georgia,2,0,0.0,0.0,10617423
2020-03-02,Illinois,4,0,0.0,0.0,12671821
2020-03-02,Massachusetts,2,0,0.0,0.0,6892503
2020-03-02,Nebraska,13,0,0.7,0.0,1934408
2020-03-02,New Hampshire,1,0,0.1,0.0,1359711
2020-03-02,New York,1,0,0.0,0.0,19453561
2020-03-02,Oregon,2,0,0.1,0.0,4217737
2020-03-02,Rhode Island,2,0,0.2,0.0,1059361
2020-03-02,Texas,11,0,0.0,0.0,28995881
2020-03-02,Utah,1,0,0.0,0.0,3205958
2020-03-02,Washington,23,6,0.3,0.0,7614893
2020-03-02,Wisconsin,1,0,0.0,0.0,5822434
2020-03-03,Arizona,2,0,0.0,0.0,7278717
2020-03-03,California,45,0,0.1,0.0,39512223
2020-03-03,Florida,3,0,0.0,0.0,21477737
2020-03-03,Georgia,2,0,0.0,0.0,10617423
2020-03-03,Illinois,4,0,0.0,0.0,12671821
2020-03-03,Massachusetts,2,0,0.0,0.0,6892503
2020-03-03,Nebraska,13,0,0.7,0.0,1934408
2020-03-03,New Hampshire,2,0,0.2,0.0,1359711
2020-03-03,New York,2,0,0.0,0.0,19453561
2020-03-03,North Carolina,1,0,0.0,0.0,10488084
2020-03-03,Oregon,2,0,0.1,0.0,4217737
2020-03-03,Rhode Island,2,0,0.2,0.0,1059361
2020-03-03,Texas,11,0,0.0,0.0,28995881
2020-03-03,Utah,1,0,0.0,0.0,3205958
2020-03-03,Washington,32,10,0.4,0.1,7614893
2020-03-03,Wisconsin,1,0,0.0,0.0,5822434
2020-03-04,Arizona,2,0,0.0,0.0,7278717
2020-03-04,California,55,1,0.1,0.0,39512223
2020-03-04,Florida,3,0,0.0,0.0,21477737
2020-03-04,Georgia,2,0,0.0,0.0,10617423
2020-03-04,Illinois,4,0,0.0,0.0,12671821
2020-03-04,Massachusetts,2,0,0.0,0.0,6892503
2020-03-04,Nebraska,13,0,0.7,0.0,1934408
2020-03-04,New Hampshire,2,0,0.2,0.0,1359711
2020-03-04,New Jersey,1,0,0.0,0.0,8882190
2020-03-04,New York,11,0,0.1,0.0,19453561
2020-03-04,North Carolina,1,0,0.0,0.0,10488084
2020-03-04,Oregon,2,0,0.1,0.0,4217737
2020-03-04,Rhode Island,2,0,0.2,0.0,1059361
2020-03-04,Texas,12,0,0.0,0.0,28995881
2020-03-04,Utah,1,0,0.0,0.0,3205958
2020-03-04,Washington,47,11,0.6,0.1,7614893
2020-03-04,Wisconsin,1,0,0.0,0.0,5822434
2020-03-05,Arizona,2,0,0.0,0.0,7278717
2020-03-05,California,67,1,0.2,0.0,39512223
2020-03-05,Colorado,2,0,0.0,0.0,5758736
2020-03-05,Florida,4,0,0.0,0.0,21477737
2020-03-05,Georgia,2,0,0.0,0.0,10617423
2020-03-05,Illinois,5,0,0.0,0.0,12671821
2020-03-05,Maryland,3,0,0.1,0.0,6045680
2020-03-05,Massachusetts,3,0,0.0,0.0,6892503
2020-03-05,Nebraska,13,0,0.7,0.0,1934408
2020-03-05,Nevada,2,0,0.1,0.0,3080156
2020-03-05,New Hampshire,2,0,0.2,0.0,1359711
2020-03-05,New Jersey,2,0,0.0,0.0,8882190
2020-03-05,New York,22,0,0.1,0.0,19453561
2020-03-05,North Carolina,1,0,0.0,0.0,10488084
2020-03-05,Oregon,2,0,0.1,0.0,4217737
2020-03-05,Rhode Island,2,0,0.2,0.0,1059361
2020-03-05,Tennessee,1,0,0.0,0.0,6829174
2020-03-05,Texas,16,0,0.1,0.0,28995881
2020-03-05,Utah,1,0,0.0,0.0,3205958
2020-03-05,Washington,75,11,1.0,0.1,7614893
2020-03-05,Wisconsin,1,0,0.0,0.0,5822434
2020-03-06,Arizona,3,0,0.0,0.0,7278717
2020-03-06,California,81,1,0.2,0.0,39512223
2020-03-06,Colorado,8,0,0.1,0.0,5758736
2020-03-06,Florida,7,2,0.0,0.0,21477737
2020-03-06,Georgia,3,0,0.0,0.0,10617423
2020-03-06,Hawaii,1,0,0.1,0.0,1415872
2020-03-06,Illinois,6,0,0.1,0.0,12671821
2020-03-06,Indiana,1,0,0.0,0.0,6732219
2020-03-06,Kentucky,1,0,0.0,0.0,4467673
2020-03-06,Maryland,3,0,0.1,0.0,6045680
2020-03-06,Massachusetts,8,0,0.1,0.0,6892503
2020-03-06,Minnesota,1,0,0.0,0.0,5639632
2020-03-06,Nebraska,14,0,0.7,0.0,1934408
2020-03-06,Nevada,2,0,0.1,0.0,3080156
2020-03-06,New Hampshire,2,0,0.2,0.0,1359711
2020-03-06,New Jersey,4,0,0.1,0.0,8882190
2020-03-06,New York,44,0,0.2,0.0,19453561
2020-03-06,North Carolina,2,0,0.0,0.0,10488084
2020-03-06,Oklahoma,1,0,0.0,0.0,3956971
2020-03-06,Oregon,2,0,0.1,0.0,4217737
2020-03-06,Pennsylvania,2,0,0.0,0.0,12801989
2020-03-06,Rhode Island,3,0,0.3,0.0,1059361
2020-03-06,South Carolina,2,0,0.0,0.0,5148714
2020-03-06,Tennessee,1,0,0.0,0.0,6829174
2020-03-06,Texas,19,0,0.1,0.0,28995881
2020-03-06,Utah,3,0,0.1,0.0,3205958
2020-03-06,Washington,86,12,1.1,0.2,7614893
2020-03-06,Wisconsin,1,0,0.0,0.0,5822434
2020-03-07,Arizona,5,0,0.1,0.0,7278717
2020-03-07,California,100,1,0.3,0.0,39512223
2020-03-07,Colorado,8,0,0.1,0.0,5758736
2020-03-07,District of Columbia,1,0,0.1,0.0,705749
2020-03-07,Florida,12,2,0.1,0.0,21477737
2020-03-07,Georgia,7,0,0.1,0.0,10617423
2020-03-07,Hawaii,1,0,0.1,0.0,1415872
2020-03-07,Illinois,6,0,0.1,0.0,12671821
2020-03-07,Indiana,1,0,0.0,0.0,6732219
2020-03-07,Kansas,1,0,0.0,0.0,2913314
2020-03-07,Kentucky,1,0,0.0,0.0,4467673
2020-03-07,Maryland,3,0,0.1,0.0,6045680
2020-03-07,Massachusetts,13,0,0.2,0.0,6892503
2020-03-07,Minnesota,1,0,0.0,0.0,5639632
2020-03-07,Missouri,1,0,0.0,0.0,6137428
2020-03-07,Nebraska,14,0,0.7,0.0,1934408
2020-03-07,Nevada,2,0,0.1,0.0,3080156
2020-03-07,New Hampshire,4,0,0.3,0.0,1359711
2020-03-07,New Jersey,4,0,0.1,0.0,8882190
2020-03-07,New York,89,0,0.5,0.0,19453561
2020-03-07,North Carolina,2,0,0.0,0.0,10488084
2020-03-07,Oklahoma,1,0,0.0,0.0,3956971
2020-03-07,Oregon,6,0,0.1,0.0,4217737
2020-03-07,Pennsylvania,4,0,0.0,0.0,12801989
2020-03-07,Rhode Island,3,0,0.3,0.0,1059361
2020-03-07,South Carolina,2,0,0.0,0.0,5148714
2020-03-07,Tennessee,1,0,0.0,0.0,6829174
2020-03-07,Texas,19,0,0.1,0.0,28995881
2020-03-07,Utah,3,0,0.1,0.0,3205958
2020-03-07,Vermont,1,0,0.2,0.0,623989
2020-03-07,Virginia,1,0,0.0,0.0,8535519
2020-03-07,Washington,110,16,1.4,0.2,7614893
2020-03-07,Wisconsin,1,0,0.0,0.0,5822434
2020-03-08,Arizona,5,0,0.1,0.0,7278717
2020-03-08,California,112,1,0.3,0.0,39512223
2020-03-08,Colorado,8,0,0.1,0.0,5758736
2020-03-08,Connecticut,1,0,0.0,0.0,3565287
2020-03-08,District of Columbia,1,0,0.1,0.0,705749
2020-03-08,Florida,13,2,0.1,0.0,21477737
2020-03-08,Georgia,11,0,0.1,0.0,10617423
2020-03-08,Hawaii,2,0,0.1,0.0,1415872
2020-03-08,Illinois,7,0,0.1,0.0,12671821
2020-03-08,Indiana,2,0,0.0,0.0,6732219
2020-03-08,Iowa,3,0,0.1,0.0,3155070
2020-03-08,Kansas,1,0,0.0,0.0,2913314
2020-03-08,Kentucky,4,0,0.1,0.0,4467673
2020-03-08,Maryland,5,0,0.1,0.0,6045680
2020-03-08,Massachusetts,28,0,0.4,0.0,6892503
2020-03-08,Minnesota,2,0,0.0,0.0,5639632
2020-03-08,Missouri,1,0,0.0,0.0,6137428
2020-03-08,Nebraska,16,0,0.8,0.0,1934408
2020-03-08,Nevada,4,0,0.1,0.0,3080156
2020-03-08,New Hampshire,4,0,0.3,0.0,1359711
2020-03-08,New Jersey,6,0,0.1,0.0,8882190
2020-03-08,New York,106,0,0.5,0.0,19453561
2020-03-08,North Carolina,2,0,0.0,0.0,10488084
2020-03-08,Oklahoma,1,0,0.0,0.0,3956971
2020-03-08,Oregon,13,0,0.3,0.0,4217737
2020-03-08,Pennsylvania,6,0,0.1,0.0,12801989
2020-03-08,Rhode Island,3,0,0.3,0.0,1059361
2020-03-08,South Carolina,6,0,0.1,0.0,5148714
2020-03-08,Tennessee,3,0,0.0,0.0,6829174
2020-03-08,Texas,23,0,0.1,0.0,28995881
2020-03-08,Utah,3,0,0.1,0.0,3205958
2020-03-08,Vermont,1,0,0.2,0.0,623989
2020-03-08,Virginia,2,0,0.0,0.0,8535519
2020-03-08,Washington,141,19,1.9,0.3,7614893
2020-03-08,Wisconsin,1,0,0.0,0.0,5822434
2020-03-09,Arizona,6,0,0.1,0.0,7278717
2020-03-09,California,172,2,0.4,0.0,39512223
2020-03-09,Colorado,12,0,0.2,0.0,5758736
2020-03-09,Connecticut,2,0,0.1,0.0,3565287
2020-03-09,District of Columbia,4,0,0.6,0.0,705749
2020-03-09,Florida,14,2,0.1,0.0,21477737
2020-03-09,Georgia,17,0,0.2,0.0,10617423
2020-03-09,Hawaii,2,0,0.1,0.0,1415872
2020-03-09,Illinois,11,0,0.1,0.0,12671821
2020-03-09,Indiana,4,0,0.1,0.0,6732219
2020-03-09,Iowa,8,0,0.3,0.0,3155070
2020-03-09,Kansas,1,0,0.0,0.0,2913314
2020-03-09,Kentucky,5,0,0.1,0.0,4467673
2020-03-09,Louisiana,1,0,0.0,0.0,4648794
2020-03-09,Maryland,6,0,0.1,0.0,6045680
2020-03-09,Massachusetts,41,0,0.6,0.0,6892503
2020-03-09,Minnesota,2,0,0.0,0.0,5639632
2020-03-09,Missouri,1,0,0.0,0.0,6137428
2020-03-09,Nebraska,16,0,0.8,0.0,1934408
2020-03-09,Nevada,4,0,0.1,0.0,3080156
2020-03-09,New Hampshire,4,0,0.3,0.0,1359711
2020-03-09,New Jersey,11,0,0.1,0.0,8882190
2020-03-09,New York,142,0,0.7,0.0,19453561
2020-03-09,North Carolina,7,0,0.1,0.0,10488084
2020-03-09,Ohio,3,0,0.0,0.0,11689100
2020-03-09,Oklahoma,1,0,0.0,0.0,3956971
2020-03-09,Oregon,13,0,0.3,0.0,4217737
2020-03-09,Pennsylvania,10,0,0.1,0.0,12801989
2020-03-09,Rhode Island,3,0,0.3,0.0,1059361
2020-03-09,South Carolina,7,0,0.1,0.0,5148714
2020-03-09,Tennessee,4,0,0.1,0.0,6829174
2020-03-09,Texas,24,0,0.1,0.0,28995881
2020-03-09,Utah,3,0,0.1,0.0,3205958
2020-03-09,Vermont,1,0,0.2,0.0,623989
2020-03-09,Virginia,5,0,0.1,0.0,8535519
2020-03-09,Washington,179,22,2.4,0.3,7614893
2020-03-09,Wisconsin,2,0,0.0,0.0,5822434
2020-03-10,Arizona,6,0,0.1,0.0,7278717
2020-03-10,California,179,3,0.5,0.0,39512223
2020-03-10,Colorado,17,0,0.3,0.0,5758736
2020-03-10,Connecticut,2,0,0.1,0.0,3565287
2020-03-10,District of Columbia,4,0,0.6,0.0,705749
2020-03-10,Florida,23,2,0.1,0.0,21477737
2020-03-10,Georgia,22,0,0.2,0.0,10617423
2020-03-10,Hawaii,2,0,0.1,0.0,1415872
2020-03-10,Illinois,19,0,0.2,0.0,12671821
2020-03-10,Indiana,6,0,0.1,0.0,6732219
2020-03-10,Iowa,13,0,0.4,0.0,3155070
2020-03-10,Kansas,1,0,0.0,0.0,2913314
2020-03-10,Kentucky,7,0,0.2,0.0,4467673
2020-03-10,Louisiana,6,0,0.1,0.0,4648794
2020-03-10,Maryland,9,0,0.2,0.0,6045680
2020-03-10,Massachusetts,92,0,1.3,0.0,6892503
2020-03-10,Michigan,2,0,0.0,0.0,9986857
2020-03-10,Minnesota,3,0,0.1,0.0,5639632
2020-03-10,Missouri,1,0,0.0,0.0,6137428
2020-03-10,Nebraska,17,0,0.9,0.0,1934408
2020-03-10,Nevada,4,0,0.1,0.0,3080156
2020-03-10,New Hampshire,5,0,0.4,0.0,1359711
2020-03-10,New Jersey,15,1,0.2,0.0,8882190
2020-03-10,New York,173,0,0.9,0.0,19453561
2020-03-10,North Carolina,7,0,0.1,0.0,10488084
2020-03-10,Ohio,3,0,0.0,0.0,11689100
2020-03-10,Oklahoma,2,0,0.1,0.0,3956971
2020-03-10,Oregon,14,0,0.3,0.0,4217737
2020-03-10,Pennsylvania,12,0,0.1,0.0,12801989
2020-03-10,Rhode Island,5,0,0.5,0.0,1059361
2020-03-10,South Carolina,9,0,0.2,0.0,5148714
2020-03-10,South Dakota,5,1,0.6,0.1,884659
2020-03-10,Tennessee,7,0,0.1,0.0,6829174
2020-03-10,Texas,31,0,0.1,0.0,28995881
2020-03-10,Utah,4,0,0.1,0.0,3205958
2020-03-10,Vermont,1,0,0.2,0.0,623989
2020-03-10,Virginia,8,0,0.1,0.0,8535519
2020-03-10,Washington,279,24,3.7,0.3,7614893
2020-03-10,Wisconsin,3,0,0.1,0.0,5822434
2020-03-11,Arizona,9,0,0.1,0.0,7278717
2020-03-11,Arkansas,1,0,0.0,0.0,3017804
2020-03-11,California,202,4,0.5,0.0,39512223
